%The United States of America, Life tables (period 1x1), Total     Last modified: 21-Jul-2015, MPv5 (May07)
%
%  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1951           2     0.00137  0.00137  0.50   96619     133   96553  6623046  68.55
  1951           3     0.00099  0.00099  0.50   96486      95   96439  6526493  67.64
  1951           4     0.00085  0.00085  0.50   96391      82   96350  6430054  66.71
  1951           5     0.00081  0.00081  0.50   96309      78   96270  6333704  65.76
  1951           6     0.00071  0.00071  0.50   96231      69   96197  6237434  64.82
  1951           7     0.00056  0.00056  0.50   96162      54   96135  6141237  63.86
  1951           8     0.00048  0.00048  0.50   96108      46   96085  6045102  62.90
  1951           9     0.00046  0.00046  0.50   96062      44   96040  5949017  61.93
  1951          10     0.00047  0.00047  0.50   96018      45   95996  5852977  60.96
  1951          11     0.00050  0.00050  0.50   95974      48   95950  5756981  59.99
  1951          12     0.00054  0.00054  0.50   95926      52   95900  5661031  59.01
  1951          13     0.00061  0.00061  0.50   95874      59   95845  5565131  58.05
  1951          14     0.00072  0.00072  0.50   95816      69   95781  5469286  57.08
  1951          15     0.00086  0.00086  0.50   95747      82   95706  5373504  56.12
  1951          16     0.00097  0.00097  0.50   95665      93   95619  5277798  55.17
  1951          17     0.00109  0.00109  0.50   95572     104   95520  5182180  54.22
  1951          18     0.00122  0.00122  0.50   95468     117   95410  5086660  53.28
  1951          19     0.00130  0.00130  0.50   95351     124   95289  4991250  52.35
  1951          20     0.00137  0.00136  0.50   95227     130   95162  4895960  51.41
  1951          21     0.00142  0.00142  0.50   95097     135   95030  4800798  50.48
  1951          22     0.00150  0.00150  0.50   94963     142   94891  4705768  49.55
  1951          23     0.00150  0.00150  0.50   94820     142   94749  4610876  48.63
  1951          24     0.00152  0.00152  0.50   94678     144   94606  4516127  47.70
  1951          25     0.00156  0.00156  0.50   94534     147   94461  4421521  46.77
  1951          26     0.00154  0.00154  0.50   94387     145   94315  4327060  45.84
  1951          27     0.00154  0.00154  0.50   94242     145   94170  4232745  44.91
  1951          28     0.00166  0.00166  0.50   94097     156   94019  4138576  43.98
  1951          29     0.00167  0.00167  0.50   93941     157   93862  4044557  43.05
  1951          30     0.00170  0.00170  0.50   93784     159   93704  3950694  42.13
  1951          31     0.00181  0.00181  0.50   93625     170   93540  3856990  41.20
  1951          32     0.00198  0.00198  0.50   93455     185   93363  3763450  40.27
  1951          33     0.00206  0.00206  0.50   93270     192   93174  3670088  39.35
  1951          34     0.00218  0.00218  0.50   93078     203   92976  3576914  38.43
  1951          35     0.00236  0.00236  0.50   92875     219   92765  3483937  37.51
  1951          36     0.00253  0.00252  0.50   92656     234   92539  3391172  36.60
  1951          37     0.00273  0.00273  0.50   92422     252   92296  3298633  35.69
  1951          38     0.00298  0.00297  0.50   92170     274   92033  3206337  34.79
  1951          39     0.00330  0.00329  0.50   91896     303   91744  3114305  33.89
  1951          40     0.00370  0.00369  0.50   91593     338   91424  3022560  33.00
  1951          41     0.00403  0.00403  0.50   91255     367   91071  2931136  32.12
  1951          42     0.00436  0.00435  0.50   90887     395   90690  2840066  31.25
  1951          43     0.00472  0.00471  0.50   90492     426   90279  2749376  30.38
  1951          44     0.00510  0.00509  0.50   90065     458   89836  2659097  29.52
  1951          45     0.00545  0.00543  0.50   89607     487   89364  2569261  28.67
  1951          46     0.00597  0.00596  0.50   89120     531   88855  2479898  27.83
  1951          47     0.00651  0.00649  0.50   88589     575   88302  2391043  26.99
  1951          48     0.00709  0.00706  0.50   88014     622   87703  2302741  26.16
  1951          49     0.00809  0.00806  0.50   87392     704   87040  2215038  25.35
  1951          50     0.00885  0.00882  0.50   86688     764   86306  2127998  24.55
  1951          51     0.00956  0.00952  0.50   85924     818   85515  2041692  23.76
  1951          52     0.01049  0.01043  0.50   85106     888   84662  1956177  22.99
  1951          53     0.01161  0.01154  0.50   84218     972   83732  1871515  22.22
  1951          54     0.01260  0.01252  0.50   83246    1042   82725  1787783  21.48
  1951          55     0.01349  0.01340  0.50   82203    1102   81652  1705059  20.74
  1951          56     0.01458  0.01447  0.50   81102    1174   80515  1623406  20.02
  1951          57     0.01569  0.01557  0.50   79928    1244   79306  1542892  19.30
  1951          58     0.01653  0.01640  0.50   78683    1290   78038  1463586  18.60
  1951          59     0.01760  0.01745  0.50   77393    1350   76718  1385548  17.90
  1951          60     0.01950  0.01931  0.50   76043    1469   75309  1308830  17.21
  1951          61     0.02117  0.02095  0.50   74574    1562   73793  1233521  16.54
  1951          62     0.02259  0.02234  0.50   73012    1631   72197  1159728  15.88
  1951          63     0.02444  0.02415  0.50   71381    1724   70519  1087531  15.24
  1951          64     0.02676  0.02640  0.50   69657    1839   68738  1017011  14.60
  1951          65     0.02893  0.02852  0.50   67818    1934   66851   948274  13.98
  1951          66     0.03082  0.03035  0.50   65884    2000   64884   881422  13.38
  1951          67     0.03268  0.03216  0.50   63884    2054   62857   816538  12.78
  1951          68     0.03564  0.03502  0.50   61830    2165   60748   753681  12.19
  1951          69     0.03845  0.03772  0.50   59665    2251   58540   692933  11.61
  1951          70     0.04190  0.04104  0.50   57414    2356   56236   634394  11.05
  1951          71     0.04593  0.04490  0.50   55058    2472   53822   578158  10.50
  1951          72     0.05123  0.04995  0.50   52586    2627   51272   524336   9.97
  1951          73     0.05572  0.05421  0.50   49959    2708   48605   473064   9.47
  1951          74     0.06128  0.05946  0.50   47250    2809   45846   424459   8.98
  1951          75     0.06627  0.06414  0.50   44441    2851   43016   378613   8.52
  1951          76     0.07259  0.07005  0.50   41590    2913   40134   335598   8.07
  1951          77     0.07984  0.07678  0.50   38677    2970   37192   295464   7.64
  1951          78     0.08650  0.08292  0.50   35707    2961   34227   258272   7.23
  1951          79     0.09395  0.08973  0.50   32747    2939   31278   224045   6.84
  1951          80     0.09925  0.09456  0.50   29808    2819   28399   192767   6.47
  1951          81     0.10745  0.10197  0.50   26990    2752   25614   164368   6.09
  1951          82     0.11953  0.11279  0.50   24237    2734   22871   138755   5.72
  1951          83     0.13232  0.12411  0.50   21504    2669   20169   115884   5.39
  1951          84     0.14492  0.13513  0.50   18835    2545   17562    95714   5.08
  1951          85     0.15880  0.14712  0.50   16290    2397   15091    78152   4.80
  1951          86     0.16828  0.15522  0.50   13893    2157   12815    63061   4.54
  1951          87     0.18402  0.16852  0.50   11737    1978   10748    50246   4.28
  1951          88     0.19079  0.17418  0.50    9759    1700    8909    39498   4.05
  1951          89     0.21291  0.19243  0.50    8059    1551    7284    30589   3.80
  1951          90     0.24243  0.21622  0.50    6508    1407    5805    23305   3.58
  1951          91     0.24009  0.21435  0.50    5101    1093    4554    17501   3.43
  1951          92     0.26091  0.23080  0.50    4008     925    3545    12946   3.23
  1951          93     0.27808  0.24413  0.50    3083     753    2706     9401   3.05
  1951          94     0.30872  0.26744  0.50    2330     623    2019     6695   2.87
  1951          95     0.32186  0.27724  0.50    1707     473    1470     4676   2.74
  1951          96     0.34316  0.29290  0.50    1234     361    1053     3206   2.60
  1951          97     0.36512  0.30875  0.50     872     269     738     2153   2.47
  1951          98     0.38766  0.32472  0.50     603     196     505     1415   2.35
  1951          99     0.41071  0.34074  0.50     407     139     338      910   2.23
  1951         100     0.43417  0.35673  0.50     268      96     221      572   2.13
  1951         101     0.45794  0.37262  0.50     173      64     141      352   2.04
  1951         102     0.48191  0.38834  0.50     108      42      87      211   1.95
  1951         103     0.50597  0.40381  0.50      66      27      53      124   1.87
  1951         104     0.53002  0.41898  0.50      40      17      31       71   1.79
  1951         105     0.55394  0.43379  0.50      23      10      18       40   1.72
  1951         106     0.57762  0.44818  0.50      13       6      10       22   1.66
  1951         107     0.60096  0.46210  0.50       7       3       6       12   1.61
  1951         108     0.62386  0.47553  0.50       4       2       3        6   1.56
  1951         109     0.64623  0.48841  0.50       2       1       2        3   1.52
  1951         110+    0.66798  1.00000  1.50       1       1       2        2   1.50
  1952           0     0.03198  0.03112  0.14  100000    3112   97314  6838902  68.39
  1952           1     0.00236  0.00236  0.50   96888     228   96774  6741587  69.58
  1952           2     0.00140  0.00140  0.50   96660     135   96592  6644814  68.74
  1952           3     0.00103  0.00103  0.50   96524     100   96475  6548222  67.84
  1952           4     0.00085  0.00085  0.50   96425      82   96384  6451747  66.91
  1952           5     0.00074  0.00074  0.50   96343      71   96307  6355363  65.97
  1952           6     0.00070  0.00070  0.50   96272      68   96238  6259056  65.01
  1952           7     0.00063  0.00063  0.50   96204      61   96174  6162818  64.06
  1952           8     0.00053  0.00053  0.50   96143      51   96118  6066644  63.10
  1952           9     0.00046  0.00046  0.50   96093      45   96070  5970526  62.13
  1952          10     0.00046  0.00046  0.50   96048      44   96026  5874456  61.16
  1952          11     0.00049  0.00049  0.50   96004      47   95980  5778430  60.19
  1952          12     0.00055  0.00055  0.50   95957      52   95931  5682450  59.22
  1952          13     0.00063  0.00062  0.50   95904      60   95874  5586519  58.25
  1952          14     0.00074  0.00074  0.50   95844      70   95809  5490645  57.29
  1952          15     0.00091  0.00091  0.50   95774      87   95731  5394836  56.33
  1952          16     0.00103  0.00103  0.50   95687      99   95638  5299105  55.38
  1952          17     0.00114  0.00114  0.50   95589     109   95534  5203467  54.44
  1952          18     0.00128  0.00128  0.50   95480     122   95419  5107933  53.50
  1952          19     0.00137  0.00136  0.50   95358     130   95293  5012514  52.57
  1952          20     0.00140  0.00140  0.50   95228     134   95161  4917221  51.64
  1952          21     0.00141  0.00141  0.50   95094     134   95027  4822061  50.71
  1952          22     0.00147  0.00147  0.50   94960     140   94890  4727034  49.78
  1952          23     0.00147  0.00147  0.50   94820     139   94750  4632144  48.85
